Time,T_el,T_ph
0.0,250.0,250.0
0.0001,250.00000018708286,250.00000000000028
0.0002,250.00000038276693,250.00000000000105
0.00030000000000000003,250.0000006038621,250.00000000000216
0.0004,250.000000865157,250.00000000000344
0.0005,250.00000117585822,250.00000000000486
0.0006000000000000001,250.00000153768025,250.00000000000637
0.0007000000000000001,250.00000194433846,250.00000000000801
0.0008,250.0000023821963,250.00000000000992
0.0009,250.00000283181924,250.00000000001228
0.001,250.00000327018705,250.0000000000153
0.0011,250.00000367331626,250.00000000001913
0.0012000000000000001,250.00000401904518,250.00000000002404
0.0013,250.00000428973252,250.00000000003018
0.0014000000000000002,250.00000447462253,250.0000000000376
0.0015,250.00000457162758,250.00000000004636
0.0016,250.00000458828086,250.0000000000564
0.0017000000000000001,250.0000045416107,250.00000000006756
0.0018,250.00000445668834,250.0000000000796
0.0019000000000000002,250.0000043636014,250.00000000009229
0.002,250.0000042926047,250.00000000010533
0.0021000000000000003,250.00000426720024,250.00000000011858
0.0022,250.00000429520352,250.00000000013188
0.0023000000000000004,250.0000043661816,250.00000000014538
0.0024000000000000002,250.0000044590275,250.00000000015925
0.0025,250.00000455789092,250.0000000001736
0.0026,250.00000465820892,250.00000000018852
0.0027,250.00000476558057,250.00000000020393
0.0028000000000000004,250.00000489102587,250.00000000021979
0.0029000000000000002,250.00000504470057,250.00000000023596
0.003,250.0000052301382,250.00000000025244
0.0031,250.00000544109088,250.00000000026932
0.0032,250.0000056630401,250.0000000002867
0.0033000000000000004,250.00000588122907,250.00000000030468
0.0034000000000000002,250.0000060916621,250.00000000032333
0.0035,250.0000062987381,250.0000000003426
0.0036,250.0000065055864,250.00000000036246
0.0037,250.0000067127328,250.00000000038295
0.0038000000000000004,250.0000069187005,250.00000000040404
0.0039000000000000003,250.0000071213202,250.00000000042576
0.004,250.00000731920258,250.00000000044815
0.0041,250.00000751282604,250.0000000004712
0.004200000000000001,250.00000770469288,250.00000000049488
0.0043,250.00000789802263,250.00000000051918
0.0044,250.0000080942193,250.0000000005441
0.0045,250.0000082924109,250.00000000056963
0.004600000000000001,250.00000849180498,250.00000000059578
0.0047,250.00000869227554,250.00000000062258
0.0048000000000000004,250.0000088942942,250.00000000065
0.004900000000000001,250.00000909862436,250.00000000067806
0.005,250.00000930592043,250.00000000070676
0.0051,250.0000095163736,250.0000000007361
0.0052,250.00000972954615,250.00000000076608
0.005300000000000001,250.0000099445358,250.00000000079672
0.0054,250.00001016057436,250.00000000082804
0.0055,250.00001037773532,250.00000000086
0.005600000000000001,250.00001059655114,250.00000000089267
0.0057,250.00001081732,250.000000000926
0.0058000000000000005,250.00001103998372,250.00000000096003
0.005900000000000001,250.00001126419522,250.00000000099473
